Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1970 [YR1970],1974 [YR1974],1980 [YR1980],1990 [YR1990],2000 [YR2000],2010 [YR2010],2020 [YR2020],2021 [YR2021]
Lesotho,LSO,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,NA,1,1,1,1,1,1,1,1
Lesotho,LSO,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about major household purchases: someone else (% of women age 15-49),SG.DMK.PRCH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,"Women participating in decision of visits to family, relatives, friends (% of women age 15-49)",SG.DMK.VISI.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Women participating in decision of what food to cook daily (% of women age 15-49),SG.DMK.FOOD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Women participating in making daily purchase decisions (% of women age 15-49),SG.DMK.DPCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Women participating in making major household purchase decisions (% of women age 15-49),SG.DMK.PRCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.NONE.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,NA,1,1,1,1,1,1,1,1
Libya,LBY,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,NA,0,0,0,0,0,0,0,0
Libya,LBY,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,NA,1,1,1,1,1,1,1,1
Libya,LBY,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,NA,1,1,1,1,1,1,1,1
Libya,LBY,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,NA,0,0,0,0,0,0,0,0
Libya,LBY,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,NA,1,1,1,1,1,1,1,1
Libya,LBY,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,NA,1,1,1,1,1,1,1,1
Libya,LBY,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,NA,0,0,0,0,0,0,0,0
Libya,LBY,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,NA,0,0,0,0,0,0,0,0
Libya,LBY,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,NA,1,1,1,1,1,1,1,1
Libya,LBY,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,NA,0,0,0,0,0,1,1,1
Libya,LBY,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,NA,0,0,0,0,0,0,0,0
Libya,LBY,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,NA,1,1,1,1,1,1,1,1
Libya,LBY,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,NA,0,0,0,0,0,0,0,0
Libya,LBY,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about major household purchases: someone else (% of women age 15-49),SG.DMK.PRCH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,"Women participating in decision of visits to family, relatives, friends (% of women age 15-49)",SG.DMK.VISI.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Women participating in decision of what food to cook daily (% of women age 15-49),SG.DMK.FOOD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Women participating in making daily purchase decisions (% of women age 15-49),SG.DMK.DPCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Women participating in making major household purchase decisions (% of women age 15-49),SG.DMK.PRCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.NONE.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liberia,LBR,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,NA,1,1,1,1,1,1,1,1
Liberia,LBR,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,NA,0,1,1,1,1,1,1,1
Liberia,LBR,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,NA,1,1,1,1,1,1,1,1
Liberia,LBR,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,NA,0,1,1,1,1,1,1,1
Liberia,LBR,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,NA,1,1,1,1,1,1,1,1
Liberia,LBR,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,NA,0,1,1,1,1,1,1,1
Liberia,LBR,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,NA,0,1,1,1,1,1,1,1
Liberia,LBR,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,NA,0,0,0,0,0,0,0,0
Liberia,LBR,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,NA,1,1,1,1,1,1,1,1
Liberia,LBR,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,NA,1,1,1,1,1,1,1,1
Liberia,LBR,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,NA,1,1,1,1,1,1,1,1
Liberia,LBR,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,NA,1,1,1,1,1,1,1,1
Liberia,LBR,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,NA,1,1,1,1,1,1,1,1
Liberia,LBR,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,NA,1,1,1,1,1,1,1,1
Liberia,LBR,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,21.7,NA
Liberia,LBR,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,20,NA
Liberia,LBR,Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,0,NA
Liberia,LBR,Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,0.3,NA
Liberia,LBR,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,58.1,NA
Liberia,LBR,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,NA,NA,NA,NA,NA,NA,NA,19.2,NA
Liberia,LBR,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,NA,NA,NA,NA,NA,NA,NA,21.7,NA
Liberia,LBR,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liberia,LBR,Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,NA,NA,NA,NA,NA,NA,NA,0.4,NA
Liberia,LBR,Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,19.7,NA
Liberia,LBR,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,28.1,NA
Liberia,LBR,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,0.1,NA
Liberia,LBR,Decision maker about major household purchases: someone else (% of women age 15-49),SG.DMK.PRCH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,0.5,NA
Liberia,LBR,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,51.6,NA
Liberia,LBR,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,NA,NA,NA,NA,NA,NA,NA,58.6,NA
Liberia,LBR,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liberia,LBR,"Women participating in decision of visits to family, relatives, friends (% of women age 15-49)",SG.DMK.VISI.FN.ZS,NA,NA,NA,NA,NA,NA,NA,80.3,NA
Liberia,LBR,Women participating in decision of what food to cook daily (% of women age 15-49),SG.DMK.FOOD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liberia,LBR,Women participating in making daily purchase decisions (% of women age 15-49),SG.DMK.DPCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liberia,LBR,Women participating in making major household purchase decisions (% of women age 15-49),SG.DMK.PRCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,79.7,NA
Liberia,LBR,"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.NONE.FN.ZS,NA,NA,NA,NA,NA,NA,NA,11.7,NA
Liberia,LBR,Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,78,NA
Liberia,LBR,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,69,NA
Morocco,MAR,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,NA,1,1,1,1,1,1,1,1
Morocco,MAR,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,NA,0,0,0,0,0,1,1,1
Morocco,MAR,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,NA,1,1,1,1,1,1,1,1
Morocco,MAR,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,NA,0,0,0,0,1,1,1,1
Morocco,MAR,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,NA,0,0,0,0,0,0,0,0
Morocco,MAR,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,NA,1,1,1,1,1,1,1,1
Morocco,MAR,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,NA,1,1,1,1,1,1,1,1
Morocco,MAR,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,NA,0,0,0,0,0,1,1,1
Morocco,MAR,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,NA,0,0,0,0,1,1,1,1
Morocco,MAR,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,NA,1,1,1,1,1,1,1,1
Morocco,MAR,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,NA,0,0,0,0,0,1,1,1
Morocco,MAR,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,NA,0,0,0,0,0,0,0,0
Morocco,MAR,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,NA,0,0,0,0,0,0,0,0
Morocco,MAR,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,NA,0,0,0,0,0,0,0,0
Morocco,MAR,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about major household purchases: someone else (% of women age 15-49),SG.DMK.PRCH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,"Women participating in decision of visits to family, relatives, friends (% of women age 15-49)",SG.DMK.VISI.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Women participating in decision of what food to cook daily (% of women age 15-49),SG.DMK.FOOD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Women participating in making daily purchase decisions (% of women age 15-49),SG.DMK.DPCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Women participating in making major household purchase decisions (% of women age 15-49),SG.DMK.PRCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.NONE.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,NA,0,0,0,0,0,1,1,1
Mozambique,MOZ,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,NA,0,0,0,0,0,1,1,1
Mozambique,MOZ,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,NA,1,1,1,1,1,1,1,1
Mozambique,MOZ,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,NA,0,0,0,0,0,1,1,1
Mozambique,MOZ,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,NA,1,1,1,1,1,1,1,1
Mozambique,MOZ,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,NA,0,0,0,0,0,1,1,1
Mozambique,MOZ,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,NA,0,0,0,0,0,1,1,1
Mozambique,MOZ,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,NA,0,0,0,0,0,0,1,1
Mozambique,MOZ,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,NA,1,1,1,1,1,1,1,1
Mozambique,MOZ,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,NA,1,1,1,1,1,1,1,1
Mozambique,MOZ,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,NA,1,1,1,1,1,1,1,1
Mozambique,MOZ,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,NA,0,0,0,0,0,0,0,0
Mozambique,MOZ,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,NA,1,1,1,1,1,1,1,1
Mozambique,MOZ,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,NA,0,0,0,0,0,1,1,1
Mozambique,MOZ,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about major household purchases: someone else (% of women age 15-49),SG.DMK.PRCH.SE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,"Women participating in decision of visits to family, relatives, friends (% of women age 15-49)",SG.DMK.VISI.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Women participating in decision of what food to cook daily (% of women age 15-49),SG.DMK.FOOD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Women participating in making daily purchase decisions (% of women age 15-49),SG.DMK.DPCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Women participating in making major household purchase decisions (% of women age 15-49),SG.DMK.PRCH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.NONE.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA
